Year;Month;Day;Time;Indoor Temp room 1 (C);Indoor Temp room 2 (C);Indoor Temp room 3 (C);External temperature (C);Flat energy (kWh);Builing energy (kWh);Surface
7738;22;09;20;15:00;23.25;22.37;23.12;20.83;1.99;4.67;417.0
7739;22;09;20;16:00;23.05;22.33;22.75;19.69;0.64;2.83;417.0
7740;22;09;20;17:00;22.68;22.21;22.17;17.41;0.09;0.57;417.0
7741;22;09;20;18:00;22.47;22.06;22.04;15.46;0.09;0.58;417.0
7742;22;09;20;19:00;22.4;21.98;21.94;14.69;0.09;0.57;417.0
7743;22;09;20;20:00;22.29;21.95;21.87;14.2;0.09;0.57;417.0
7744;22;09;20;21:00;22.23;21.89;21.81;13.25;0.09;0.57;417.0
7745;22;09;20;22:00;22.15;21.8;21.73;12.8;0.09;0.57;417.0
7746;22;09;20;23:00;22.09;21.76;21.67;14.66;0.09;0.57;417.0
7747;22;09;21;00:00;21.96;21.71;21.63;14.4;0.09;0.57;417.0
7748;22;09;21;01:00;21.91;21.68;21.57;13.5;0.09;0.57;417.0
7749;22;09;21;02:00;21.79;21.61;21.52;12.84;0.09;0.57;417.0
7750;22;09;21;03:00;21.74;21.58;21.42;13.51;0.09;0.57;417.0
7751;22;09;21;04:00;21.69;21.52;21.38;13.57;0.09;0.56;417.0
7752;22;09;21;05:00;21.63;21.41;21.34;12.37;0.09;0.56;417.0
7753;22;09;21;06:00;21.7;21.51;21.38;12.98;0.09;2.74;417.0
7754;22;09;21;07:00;21.77;21.62;21.49;13.89;0.09;2.74;417.0
7755;22;09;21;08:00;22.08;21.7;21.61;14.3;0.09;2.75;417.0
7756;22;09;21;09:00;22.17;21.78;21.72;14.76;0.09;2.75;417.0
7757;22;09;21;10:00;22.37;21.9;21.91;15.0;0.09;2.09;417.0
7758;22;09;21;11:00;22.52;21.84;21.91;16.29;0.09;1.34;417.0
7759;22;09;21;12:00;22.59;21.87;22.12;15.39;0.09;2.71;417.0
7760;22;09;21;13:00;22.76;22.04;22.31;14.94;0.09;2.75;417.0
7761;22;09;21;14:00;22.85;22.12;22.39;14.66;0.09;2.75;417.0
7762;22;09;21;15:00;22.9;22.17;22.39;15.3;0.09;2.75;417.0
7763;22;09;21;16:00;22.75;22.19;22.3;15.13;0.09;2.32;417.0
7764;22;09;21;17:00;22.54;21.99;22.08;14.66;0.09;0.57;417.0
7765;22;09;21;18:00;22.41;21.86;21.92;14.39;0.09;0.58;417.0
7766;22;09;21;19:00;22.31;21.82;21.85;14.4;0.09;0.57;417.0
7767;22;09;21;20:00;22.24;21.73;21.79;14.49;0.09;0.58;417.0
7768;22;09;21;21:00;22.23;21.7;21.77;14.3;0.09;0.57;417.0
7769;22;09;21;22:00;22.16;21.65;21.7;13.94;0.09;0.57;417.0
7770;22;09;21;23:00;22.09;21.59;21.65;14.27;0.09;0.57;417.0
7771;22;09;22;00:00;21.85;21.53;21.54;13.42;0.09;0.57;417.0
7772;22;09;22;01:00;21.79;21.5;21.49;12.82;0.09;0.56;417.0
7773;22;09;22;02:00;21.72;21.41;21.42;12.14;0.09;0.57;417.0
7774;22;09;22;03:00;21.63;21.34;21.37;11.09;0.09;0.56;417.0
7775;22;09;22;04:00;21.58;21.34;21.33;11.22;0.09;0.56;417.0
7776;22;09;22;05:00;21.55;21.32;21.33;12.37;0.09;0.57;417.0
7777;22;09;22;06:00;21.64;21.38;21.33;12.77;0.09;2.75;417.0
7778;22;09;22;07:00;21.79;21.46;21.45;14.11;0.09;2.74;417.0
7779;22;09;22;08:00;21.86;21.55;21.51;14.86;0.09;2.75;417.0
7780;22;09;22;09:00;22.16;21.88;21.69;15.99;0.09;2.74;417.0
7781;22;09;22;10:00;22.24;21.96;21.79;17.38;0.09;1.25;417.0
7782;22;09;22;11:00;22.18;21.81;21.7;17.6;0.09;0.58;417.0
7783;22;09;22;12:00;22.42;21.85;21.9;18.22;0.09;2.63;417.0
7784;22;09;22;13:00;22.49;21.93;21.99;18.79;0.09;2.74;417.0
7785;22;09;22;14:00;22.54;21.99;22.05;19.14;0.09;2.75;417.0
7786;22;09;22;15:00;22.9;22.06;22.43;19.06;0.09;2.76;417.0
7787;22;09;22;16:00;22.71;22.07;22.24;17.4;0.09;2.24;417.0
7788;22;09;22;17:00;22.43;21.89;21.91;16.09;0.09;0.56;417.0
7789;22;09;22;18:00;22.29;21.78;21.79;14.82;0.09;0.57;417.0
7790;22;09;22;19:00;22.17;21.71;21.7;14.56;0.09;0.56;417.0
7791;22;09;22;20:00;22.09;21.64;21.6;14.27;0.09;0.57;417.0
7792;22;09;22;21:00;22.09;21.6;21.58;14.12;0.09;0.56;417.0
7793;22;09;22;22:00;21.85;21.52;21.51;13.9;0.09;0.56;417.0
7794;22;09;22;23:00;21.8;21.43;21.46;13.73;0.09;0.57;417.0
7795;22;09;23;00:00;21.79;21.42;21.41;13.61;0.09;0.57;417.0
7796;22;09;23;01:00;21.72;21.36;21.39;13.39;0.09;0.57;417.0
7797;22;09;23;02:00;21.69;21.33;21.34;13.19;0.09;0.57;417.0
7798;22;09;23;03:00;21.63;21.34;21.33;13.77;0.09;0.57;417.0
7799;22;09;23;04:00;21.53;21.31;21.22;13.27;0.09;0.56;417.0
7800;22;09;23;05:00;21.47;21.23;21.22;13.01;0.09;1.01;417.0
7801;22;09;23;06:00;21.54;21.28;21.28;13.24;0.09;2.75;417.0
7802;22;09;23;07:00;21.64;21.41;21.37;14.57;0.09;2.74;417.0
7803;22;09;23;08:00;21.87;21.7;21.47;16.07;0.09;2.75;417.0
7804;22;09;23;09:00;22.16;22.07;21.67;16.69;0.09;2.75;417.0
7805;22;09;23;10:00;22.26;22.14;21.81;17.26;0.09;1.57;417.0
7806;22;09;23;11:00;22.37;21.98;21.8;18.16;0.09;1.33;417.0
7807;22;09;23;12:00;22.43;21.95;21.94;18.49;0.09;2.71;417.0
7808;22;09;23;13:00;22.57;22.03;22.1;18.63;0.09;2.77;417.0
7809;22;09;23;14:00;22.82;22.1;22.36;18.55;0.09;2.75;417.0
7810;22;09;23;15:00;22.9;22.17;22.4;18.63;0.09;2.77;417.0
7811;22;09;23;16:00;22.61;22.13;22.17;17.81;0.09;2.28;417.0
7812;22;09;23;17:00;22.44;21.93;21.95;15.86;0.09;0.88;417.0
7813;22;09;23;18:00;22.3;21.81;21.84;15.37;0.09;0.53;417.0
7814;22;09;23;19:00;22.21;21.71;21.74;15.18;0.09;0.52;417.0
7815;22;09;23;20:00;22.12;21.67;21.66;15.17;0.09;0.53;417.0
7816;22;09;23;21:00;22.08;21.63;21.62;14.91;0.09;0.53;417.0
7817;22;09;23;22:00;22.07;21.61;21.56;14.52;0.09;0.53;417.0
7818;22;09;23;23:00;21.91;21.54;21.51;14.47;0.09;0.53;417.0
7819;22;09;24;00:00;21.85;21.48;21.45;14.35;0.09;0.54;417.0
7820;22;09;24;01:00;21.77;21.45;21.42;14.33;0.09;0.53;417.0
7821;22;09;24;02:00;21.74;21.38;21.36;14.2;0.09;0.53;417.0
7822;22;09;24;03:00;21.66;21.35;21.33;14.05;0.09;0.53;417.0
7823;22;09;24;04:00;21.71;21.32;21.33;14.02;0.09;0.53;417.0
7824;22;09;24;05:00;21.71;21.31;21.33;13.99;0.09;0.53;417.0
7825;22;09;24;06:00;21.6;21.31;21.33;14.11;0.09;0.53;417.0
7826;22;09;24;07:00;21.61;21.27;21.27;13.9;0.09;0.51;417.0
7827;22;09;24;08:00;21.61;21.23;21.23;14.54;0.09;0.53;417.0
7828;22;09;24;09:00;21.62;21.23;21.22;14.32;0.09;0.54;417.0
7829;22;09;24;10:00;21.61;21.23;21.23;14.89;0.09;0.53;417.0
7830;22;09;24;11:00;21.57;21.23;21.22;14.89;0.09;0.54;417.0
7831;22;09;24;12:00;21.55;21.24;21.24;14.55;0.09;0.53;417.0
7832;22;09;24;13:00;21.5;21.14;21.22;14.51;0.09;0.52;417.0
7833;22;09;24;14:00;21.5;21.14;21.15;14.48;0.09;0.53;417.0
7834;22;09;24;15:00;21.5;21.14;21.12;14.7;0.09;0.53;417.0
7835;22;09;24;16:00;21.41;21.03;21.14;14.38;0.09;0.53;417.0
7836;22;09;24;17:00;21.42;21.04;21.09;14.21;0.09;0.53;417.0
7837;22;09;24;18:00;21.34;20.98;21.05;14.09;0.09;0.54;417.0
7838;22;09;24;19:00;21.28;20.95;21.03;13.93;0.09;0.53;417.0
7839;22;09;24;20:00;21.26;20.94;20.95;13.93;0.09;0.54;417.0
7840;22;09;24;21:00;21.23;20.86;20.96;13.81;0.09;0.54;417.0
7841;22;09;24;22:00;21.23;20.86;20.88;13.8;0.09;0.54;417.0
7842;22;09;24;23:00;21.15;20.83;20.84;13.71;0.09;0.54;417.0
7843;22;09;25;00:00;21.09;20.81;20.82;13.99;0.09;0.53;417.0
7844;22;09;25;01:00;21.08;20.75;20.77;13.94;0.09;0.54;417.0
7845;22;09;25;02:00;21.04;20.73;20.77;13.93;0.09;0.54;417.0
7846;22;09;25;03:00;21.04;20.67;20.74;13.78;0.09;0.53;417.0
7847;22;09;25;04:00;21.02;20.64;20.67;13.75;0.09;0.54;417.0
7848;22;09;25;05:00;20.94;20.6;20.65;13.74;0.09;0.53;417.0
7849;22;09;25;06:00;20.83;19.69;19.96;13.75;0.9;1.35;417.0
7850;22;09;25;07:00;20.17;20.3;20.07;14.18;1.59;2.05;417.0
7851;22;09;25;08:00;20.14;20.33;19.98;15.06;1.63;2.09;417.0
7852;22;09;25;09:00;20.16;20.28;19.91;15.54;1.77;2.26;417.0
7853;22;09;25;10:00;20.27;20.35;20.02;15.89;1.51;1.98;417.0
7854;22;09;25;11:00;20.33;20.29;20.04;15.79;1.84;2.34;417.0
7855;22;09;25;12:00;20.47;20.29;20.17;16.04;1.75;2.21;417.0
7856;22;09;25;13:00;20.46;20.26;20.16;16.95;1.84;2.31;417.0
7857;22;09;25;14:00;20.65;20.29;20.33;17.37;1.73;2.18;417.0
7858;22;09;25;15:00;20.7;20.35;20.46;17.5;1.71;2.17;417.0
7859;22;09;25;16:00;20.47;20.3;20.19;17.17;1.69;2.15;417.0
7860;22;09;25;17:00;20.3;20.24;20.01;15.67;1.79;2.25;417.0
7861;22;09;25;18:00;20.24;20.17;19.91;15.15;1.65;2.11;417.0
7862;22;09;25;19:00;20.19;20.12;19.86;14.75;1.64;2.11;417.0
7863;22;09;25;20:00;20.11;20.08;19.77;14.54;1.62;2.08;417.0
7864;22;09;25;21:00;19.97;19.94;19.68;13.97;1.77;2.22;417.0
7865;22;09;25;22:00;19.79;19.85;19.61;13.43;1.66;2.03;417.0
7866;22;09;25;23:00;19.68;19.74;19.5;13.39;1.71;2.0;417.0
7867;22;09;26;00:00;19.59;19.69;19.46;13.02;1.62;2.12;417.0
7868;22;09;26;01:00;19.44;19.69;19.35;12.46;1.52;2.0;417.0
7869;22;09;26;02:00;19.25;19.6;19.26;12.21;1.76;2.19;417.0
7870;22;09;26;03:00;19.24;19.42;19.18;11.82;1.7;2.13;417.0
7871;22;09;26;04:00;19.08;19.37;19.06;11.03;1.82;2.37;417.0
7872;22;09;26;05:00;19.08;19.27;18.99;10.57;1.32;2.13;417.0
7873;22;09;26;06:00;19.91;19.69;19.38;10.7;0.09;2.75;417.0
7874;22;09;26;07:00;20.24;19.95;19.74;14.4;0.09;2.74;417.0
7875;22;09;26;08:00;20.52;20.58;20.09;15.6;0.09;2.75;417.0
7876;22;09;26;09:00;20.81;20.93;20.38;17.28;0.09;2.75;417.0
7877;22;09;26;10:00;20.95;20.9;20.45;18.1;0.09;1.52;417.0
7878;22;09;26;11:00;21.13;20.81;20.54;18.93;0.09;1.3;417.0
7879;22;09;26;12:00;21.3;20.76;20.71;20.0;0.09;2.68;417.0
7880;22;09;26;13:00;21.57;20.87;21.03;20.11;0.09;2.73;417.0
7881;22;09;26;14:00;21.98;21.03;21.43;19.88;0.09;2.76;417.0
7882;22;09;26;15:00;22.43;21.18;21.9;19.87;0.09;2.75;417.0
7883;22;09;26;16:00;22.06;21.19;21.51;18.27;0.09;2.29;417.0
7884;22;09;26;17:00;21.53;20.92;21.07;16.39;0.09;0.56;417.0
7885;22;09;26;18:00;21.26;20.76;20.84;15.54;0.09;0.55;417.0
7886;22;09;26;19:00;21.16;20.65;20.74;15.29;0.09;0.56;417.0
7887;22;09;26;20:00;20.98;20.57;20.62;15.13;0.09;0.56;417.0
7888;22;09;26;21:00;20.78;20.49;20.48;15.3;0.09;0.58;417.0
7889;22;09;26;22:00;20.71;20.46;20.44;15.21;0.09;0.57;417.0
7890;22;09;26;23:00;20.64;20.38;20.39;14.36;0.09;0.57;417.0
7891;22;09;27;00:00;20.57;20.39;20.38;13.98;0.09;0.57;417.0
7892;22;09;27;01:00;20.48;20.28;20.32;13.6;0.09;0.57;417.0
7893;22;09;27;02:00;20.47;20.22;20.24;14.01;0.09;0.57;417.0
7894;22;09;27;03:00;20.37;20.18;20.21;13.68;0.09;0.57;417.0
7895;22;09;27;04:00;20.33;20.17;20.14;13.39;0.09;0.56;417.0
7896;22;09;27;05:00;20.27;20.1;20.11;13.09;0.09;0.56;417.0
7897;22;09;27;06:00;20.54;20.21;20.12;12.97;0.09;2.14;417.0
7898;22;10;01;00:00;19.4;19.35;16.23;-0.22;7.97;8.42;417.0
7899;22;10;01;01:00;19.22;18.26;15.89;-0.24;7.26;7.64;417.0
7900;22;10;01;02:00;19.21;18.46;16.03;0.35;6.45;6.89;417.0
7901;22;10;01;03:00;19.7;18.89;16.21;-0.1;6.36;6.86;417.0
7902;22;10;01;04:00;19.94;19.63;16.66;-0.38;6.48;6.97;417.0
7903;22;10;01;05:00;20.08;19.76;16.7;0.1;6.37;6.84;417.0
7904;22;10;01;06:00;19.59;19.38;16.56;-0.33;6.76;7.18;417.0
7905;22;10;01;07:00;22.28;22.18;18.5;1.05;14.49;16.83;417.0
7906;22;10;01;08:00;23.39;23.66;19.65;1.78;14.12;16.66;417.0
7907;22;10;01;09:00;22.98;23.3;19.66;3.45;13.41;15.95;417.0
7908;22;10;01;10:00;24.13;23.63;20.3;4.88;12.07;14.67;417.0
7909;22;10;01;11:00;23.77;23.23;19.76;5.76;8.94;10.2;417.0
7910;22;10;01;12:00;24.19;23.57;20.07;6.67;8.93;10.89;417.0
7911;22;10;01;13:00;24.52;23.74;20.45;7.69;8.63;11.23;417.0
7912;22;10;01;14:00;24.75;23.6;20.63;7.38;8.5;11.14;417.0
7913;22;10;01;15:00;24.75;23.68;20.82;5.49;8.49;11.13;417.0
7914;22;10;01;16:00;24.65;23.68;20.95;3.68;9.96;12.6;417.0
7915;22;10;01;17:00;21.56;20.44;18.37;2.75;2.44;4.67;417.0
7916;22;10;01;18:00;19.47;17.16;16.11;1.77;1.42;1.82;417.0
7917;22;10;01;19:00;19.63;17.51;16.13;1.68;4.77;4.89;417.0
7918;22;10;01;20:00;19.5;17.5;16.11;1.12;3.77;4.18;417.0
7919;22;10;01;21:00;19.47;17.93;16.04;0.45;4.16;4.53;417.0
7920;22;10;01;22:00;19.25;17.25;16.04;-0.07;4.51;4.78;417.0
7921;22;10;01;23:00;19.3;17.14;16.06;0.19;3.87;4.15;417.0
7922;22;10;02;00:00;19.74;17.74;16.19;6.89;3.34;3.65;417.0
7923;22;10;02;01:00;19.59;17.36;16.1;6.61;3.66;4.01;417.0
7924;22;10;02;02:00;19.63;17.19;16.17;6.34;5.11;5.35;417.0
7925;22;10;02;03:00;19.59;17.2;16.12;6.1;5.43;5.76;417.0
7926;22;10;02;04:00;19.51;17.31;16.15;6.36;3.92;4.31;417.0
7927;22;10;02;05:00;19.55;17.38;16.05;5.97;4.39;4.7;417.0
7928;22;10;02;06:00;19.6;17.64;16.15;5.69;5.74;5.96;417.0
7929;22;10;02;07:00;23.12;22.0;18.94;5.92;9.51;12.19;417.0
7930;22;10;02;08:00;23.98;22.82;19.78;6.68;8.97;11.65;417.0
7931;22;10;02;09:00;24.34;23.15;20.14;7.76;8.48;11.19;417.0
7932;22;10;02;10:00;24.57;23.54;20.46;9.28;8.44;11.11;417.0
7933;22;10;02;11:00;24.74;23.75;20.76;10.32;7.67;8.86;417.0
7934;22;10;02;12:00;24.72;23.7;20.64;11.4;7.33;7.88;417.0
7935;22;10;02;13:00;24.88;23.84;20.83;12.28;7.28;9.65;417.0
7936;22;10;02;14:00;25.18;23.86;21.11;12.37;7.02;9.69;417.0
7937;22;10;02;15:00;25.25;23.96;21.17;11.6;7.12;9.8;417.0
7938;22;10;02;16:00;24.88;23.82;21.02;10.87;7.13;9.71;417.0
7939;22;10;02;17:00;22.7;21.0;19.28;9.93;1.7;3.89;417.0
7940;22;10;02;18:00;20.33;17.71;17.0;9.46;0.12;0.61;417.0
7941;22;10;02;19:00;20.27;16.99;16.46;9.06;0.11;0.6;417.0
7942;22;10;02;20:00;19.96;16.54;16.18;9.06;0.11;0.6;417.0
7943;22;10;02;21:00;19.9;16.73;16.02;8.65;0.68;1.13;417.0
7944;22;10;02;22:00;19.95;16.93;16.02;8.43;1.32;1.63;417.0
7945;22;10;02;23:00;19.9;17.17;16.06;8.23;1.4;1.8;417.0
7946;22;10;03;00:00;19.56;17.14;16.12;3.55;4.32;4.83;417.0
7947;22;10;03;01:00;19.48;17.07;16.11;3.56;5.28;5.45;417.0
7948;22;10;03;02:00;19.36;16.95;16.08;3.19;3.89;4.22;417.0
7949;22;10;03;03:00;19.27;16.92;16.04;3.08;4.89;5.35;417.0
7950;22;10;03;04:00;19.19;16.9;15.86;2.69;6.18;6.35;417.0
7951;22;10;03;05:00;19.13;16.77;15.87;2.27;6.35;6.7;417.0
7952;22;10;03;06:00;19.19;16.74;15.83;2.95;7.55;8.55;417.0
7953;22;10;03;07:00;24.01;23.16;20.11;5.15;13.35;16.03;417.0
7954;22;10;03;08:00;23.85;22.77;20.02;7.23;8.81;11.45;417.0
7955;22;10;03;09:00;23.98;22.35;20.07;9.38;7.63;10.28;417.0
7956;22;10;03;10:00;25.24;23.49;21.21;10.7;8.23;10.87;417.0
7957;22;10;03;11:00;25.38;23.54;21.42;11.84;7.96;9.88;417.0
7958;22;10;03;12:00;25.46;23.55;21.47;13.08;6.8;8.41;417.0
7959;22;10;03;13:00;25.47;23.49;21.33;14.04;5.47;8.08;417.0
7960;22;10;03;14:00;25.44;23.33;21.43;14.22;4.4;7.06;417.0
7961;22;10;03;15:00;25.57;23.28;21.53;14.07;4.29;6.96;417.0
7962;22;10;03;16:00;25.49;23.34;21.54;12.98;4.3;6.98;417.0
7963;22;10;03;17:00;22.81;20.58;19.42;11.09;1.22;3.52;417.0
7964;22;10;03;18:00;20.4;17.56;17.14;9.33;0.11;0.6;417.0
7965;22;10;03;19:00;20.32;16.89;16.54;7.87;0.11;0.58;417.0
7966;22;10;03;20:00;19.89;16.44;16.18;6.94;0.11;0.58;417.0
7967;22;10;03;21:00;19.79;16.58;16.04;6.1;0.69;1.21;417.0
7968;22;10;03;22:00;19.61;16.83;16.01;5.38;1.72;2.1;417.0
7969;22;10;03;23:00;19.69;17.02;16.16;5.29;2.36;2.45;417.0
7970;22;10;04;00:00;19.93;17.6;16.12;5.51;2.41;2.58;417.0
7971;22;10;04;01:00;19.82;17.54;16.14;5.04;2.73;2.91;417.0
7972;22;10;04;02:00;19.7;17.52;16.15;4.84;3.38;3.66;417.0
7973;22;10;04;03:00;19.67;17.41;16.13;4.62;2.97;3.18;417.0
7974;22;10;04;04:00;19.63;17.36;16.13;4.22;3.46;3.75;417.0
7975;22;10;04;05:00;19.57;17.27;16.09;3.93;4.07;4.26;417.0
7976;22;10;04;06:00;19.61;17.32;16.14;5.47;3.56;3.73;417.0
7977;22;10;04;07:00;19.87;17.47;16.14;7.67;2.51;2.72;417.0
7978;22;10;04;08:00;19.9;17.53;16.05;8.84;1.95;2.27;417.0
7979;22;10;04;09:00;19.99;17.42;16.02;9.96;1.4;1.69;417.0
7980;22;10;04;10:00;20.14;17.48;16.14;11.4;1.67;1.91;417.0
7981;22;10;04;11:00;20.09;17.22;16.04;12.44;1.52;1.7;417.0
7982;22;10;04;12:00;20.27;17.33;16.17;13.59;1.81;1.75;417.0
7983;22;10;04;13:00;20.22;17.08;16.12;14.41;1.58;1.96;417.0
7984;22;10;04;14:00;20.28;16.83;16.18;14.55;0.63;1.09;417.0
7985;22;10;04;15:00;20.59;16.51;16.24;14.84;0.68;1.04;417.0
7986;22;10;04;16:00;20.9;16.29;16.44;14.19;0.64;1.03;417.0
7987;22;10;04;17:00;20.34;16.63;16.15;12.52;1.34;1.6;417.0
7988;22;10;04;18:00;20.21;17.23;16.13;13.46;2.18;2.21;417.0
7989;22;10;04;19:00;20.05;17.3;16.09;11.14;2.2;2.23;417.0
7990;22;10;04;20:00;20.01;17.39;16.11;9.26;2.44;2.57;417.0
7991;22;10;04;21:00;20.06;17.36;16.07;8.35;2.03;2.25;417.0
7992;22;10;04;22:00;19.97;17.56;16.13;7.81;2.61;2.7;417.0
7993;22;10;04;23:00;19.97;17.67;16.12;8.0;2.82;2.93;417.0
7994;22;10;05;00:00;20.31;15.92;16.02;15.02;0.11;0.6;417.0
7995;22;10;05;01:00;20.21;15.87;15.98;14.57;0.11;0.6;417.0
7996;22;10;05;02:00;20.35;16.32;16.09;14.08;0.6;1.1;417.0
7997;22;10;05;03:00;20.32;16.38;16.06;14.07;0.6;1.09;417.0
7998;22;10;05;04:00;20.27;16.36;16.09;14.09;0.6;1.11;417.0
7999;22;10;05;05:00;20.56;16.73;16.26;14.88;1.29;2.12;417.0
8000;22;10;05;06:00;21.37;18.02;17.14;16.54;1.77;4.54;417.0
8001;22;10;05;07:00;21.35;17.67;17.04;17.75;0.57;3.28;417.0
8002;22;10;05;08:00;21.35;17.68;17.0;19.96;0.56;3.24;417.0
8003;22;10;05;09:00;21.25;17.39;16.88;20.93;0.11;2.78;417.0
8004;22;10;05;10:00;21.33;17.23;16.91;21.62;0.11;1.45;417.0
8005;22;10;05;11:00;21.37;17.02;16.9;22.25;0.11;1.33;417.0
8006;22;10;05;12:00;21.56;17.05;17.04;22.84;0.11;2.72;417.0
8007;22;10;05;13:00;21.76;17.19;17.25;23.32;0.11;2.76;417.0
8008;22;10;05;14:00;22.32;17.23;17.5;23.22;0.11;2.77;417.0
8009;22;10;05;15:00;22.59;17.31;17.72;23.71;0.11;2.77;417.0
8010;22;10;05;16:00;22.82;17.35;17.88;23.45;0.11;2.44;417.0
8011;22;10;05;17:00;22.22;17.2;17.56;22.71;0.11;0.58;417.0
8012;22;10;05;18:00;21.61;16.98;17.21;20.39;0.11;0.58;417.0
8013;22;10;05;19:00;21.33;16.78;16.95;19.61;0.11;0.58;417.0
8014;22;10;05;20:00;21.08;16.67;16.8;18.15;0.11;0.58;417.0
8015;22;10;05;21:00;20.95;16.58;16.66;17.59;0.11;0.59;417.0
8016;22;10;05;22:00;20.85;16.46;16.52;16.96;0.11;0.6;417.0
8017;22;10;05;23:00;20.74;16.44;16.45;16.3;0.11;0.6;417.0
8018;22;10;06;00:00;22.17;21.82;21.65;15.01;0.08;0.55;417.0
8019;22;10;06;01:00;22.23;21.8;21.62;14.49;0.08;0.57;417.0
8020;22;10;06;02:00;22.25;21.8;21.64;13.97;0.08;0.57;417.0
8021;22;10;06;03:00;22.27;21.77;21.61;13.75;0.08;0.56;417.0
8022;22;10;06;04:00;22.26;21.73;21.62;13.6;0.08;0.54;417.0
8023;22;10;06;05:00;22.3;21.76;21.68;15.05;0.32;0.75;417.0
8024;22;10;06;06:00;22.29;21.57;21.7;19.08;2.73;5.21;417.0
8025;22;10;06;07:00;22.08;21.69;21.53;21.1;3.05;5.73;417.0
8026;22;10;06;08:00;22.08;21.66;21.48;23.14;2.96;5.65;417.0
8027;22;10;06;09:00;22.07;21.66;21.57;23.5;2.91;5.61;417.0
8028;22;10;06;10:00;22.06;21.59;21.49;24.77;3.02;4.51;417.0
8029;22;10;06;11:00;22.12;21.43;21.5;25.43;2.78;3.88;417.0
8030;22;10;06;12:00;22.09;21.48;21.5;26.11;2.79;5.39;417.0
8031;22;10;06;13:00;22.09;21.56;21.65;26.44;3.03;5.71;417.0
8032;22;10;06;14:00;22.21;21.63;22.14;26.49;3.2;5.89;417.0
8033;22;10;06;15:00;22.41;21.55;22.74;26.76;4.04;6.73;417.0
8034;22;10;06;16:00;23.26;21.74;23.11;26.27;1.11;3.49;417.0
8035;22;10;06;17:00;23.86;22.25;23.28;26.06;0.08;0.52;417.0
8036;22;10;06;18:00;23.2;22.23;22.53;25.44;0.08;0.52;417.0
8037;22;10;06;19:00;23.01;22.18;22.35;23.4;0.08;0.5;417.0
8038;22;10;06;20:00;22.86;22.15;22.17;20.38;0.08;0.51;417.0
8039;22;10;06;21:00;22.75;22.08;22.07;19.01;0.08;0.52;417.0
8040;22;10;06;22:00;22.66;22.08;22.0;18.56;0.08;0.53;417.0
8041;22;10;06;23:00;22.61;22.02;21.98;18.09;0.08;0.53;417.0
8042;22;10;07;00:00;25.12;24.74;24.5;18.79;0.08;0.53;417.0
8043;22;10;07;01:00;25.04;24.67;24.46;18.32;0.08;0.53;417.0
8044;22;10;07;02:00;24.93;24.66;24.39;18.19;0.08;0.54;417.0
8045;22;10;07;03:00;24.94;24.65;24.37;18.06;0.08;0.52;417.0
8046;22;10;07;04:00;24.86;24.56;24.36;17.85;0.08;0.52;417.0
8047;22;10;07;05:00;24.86;24.56;24.37;18.97;0.08;0.52;417.0
8048;22;10;07;06:00;25.01;24.69;24.54;20.92;0.07;0.51;417.0
8049;22;10;07;07:00;25.21;25.07;24.63;22.56;0.07;0.52;417.0
8050;22;10;07;08:00;25.35;25.38;24.73;24.38;0.08;0.53;417.0
8051;22;10;07;09:00;25.49;25.5;24.84;26.05;0.07;0.53;417.0
8052;22;10;07;10:00;25.67;25.61;24.97;26.76;0.08;0.54;417.0
8053;22;10;07;11:00;25.79;25.6;25.08;27.96;0.08;0.54;417.0
8054;22;10;07;12:00;25.91;25.57;25.18;29.01;0.07;0.52;417.0
8055;22;10;07;13:00;26.13;25.54;25.3;29.26;0.07;0.52;417.0
8056;22;10;07;14:00;26.61;25.65;25.78;29.36;0.08;0.52;417.0
8057;22;10;07;15:00;27.03;25.71;26.45;29.7;0.08;0.53;417.0
8058;22;10;07;16:00;27.53;25.82;26.96;29.7;0.08;0.52;417.0
8059;22;10;07;17:00;27.24;25.88;26.6;29.41;0.08;0.53;417.0
8060;22;10;07;18:00;26.6;25.72;25.84;28.27;0.08;0.53;417.0
8061;22;10;07;19:00;26.39;25.68;25.63;26.47;0.08;0.53;417.0
8062;22;10;07;20:00;26.2;25.58;25.46;24.21;0.07;0.53;417.0
8063;22;10;07;21:00;26.06;25.42;25.36;23.21;0.08;0.52;417.0
8064;22;10;07;22:00;25.91;25.41;25.29;22.02;0.08;0.53;417.0
8065;22;10;07;23:00;25.79;25.35;25.17;20.98;0.08;0.52;417.0
8066;22;10;08;00:00;24.89;24.51;24.32;19.93;0.08;0.57;417.0
8067;22;10;08;01:00;24.89;24.5;24.33;20.32;0.08;0.58;417.0
8068;22;10;08;02:00;24.89;24.55;24.36;20.41;0.08;0.57;417.0
8069;22;10;08;03:00;24.89;24.55;24.37;20.96;0.08;0.57;417.0
8070;22;10;08;04:00;24.91;24.56;24.38;21.01;0.08;0.58;417.0
8071;22;10;08;05:00;24.85;24.41;24.3;21.15;1.58;2.06;417.0
8072;22;10;08;06:00;23.61;22.82;23.23;21.69;5.7;8.14;417.0
8073;22;10;08;07:00;23.31;22.9;22.83;22.51;4.47;7.18;417.0
8074;22;10;08;08:00;23.09;22.87;22.61;23.75;4.48;7.15;417.0
8075;22;10;08;09:00;23.22;23.0;22.83;24.96;4.9;7.57;417.0
8076;22;10;08;10:00;23.12;22.82;22.8;26.39;5.27;6.39;417.0
